Rk,Name,Tm,FantPos,Age,G,GS,Cmp,PassAtt,PassYds,PassTD,Int,RushAtt,RushYds,Y/A,RushTD,Tgt,Rec,RecYds,Y/R,RecTD,FantPprPt,DKPt,FDPt,VBD,PosRank,OvRank,FantPprPtpg,RkTm,PF,TotalYds,Ply,Y/P,TO,FL,Pass1stD,CmpTm,PassAttTm,PassYdsTm,PassTDTm,IntTm,NY/A,Pass1stD.1,RushAttTm,RushYdsTm,RushTDTm,Y/ATm,Rush1stD,Pen,PenYds,1stPy,Sc%,TO%,EXP,RushTDTmSans,RushAttTmSans,RushYdsTmSans,CmpTmSans,PassAttTmSans,PassYdsTmSans,PassTDTmSans,IntTmSans,RecTmSans,TgtTmSans,RecYdsTmSans,RecTDTmSans
146,Roy Helu,WAS,WR,26,14,0.0,0.0,0.0,0.0,0.0,0.0,45.7,246.9,5.4,1.1,53.7,48.0,545.1,11.36,2.3,145.1,134.3,106.3,,60,,9.07,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,13.9,355.3,1444.1,364.0,547.0,4047.0,18.0,18.0,316.0,493.3,3501.9,15.7
189,Colt McCoy,WAS,QB,28,5,4.0,291.2,409.6,3382.4,12.8,9.6,51.2,211.2,4.13,3.2,0.0,0.0,0.0,,0.0,201.6,69.9,65.9,,40,,12.6,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,11.8,349.8,1479.8,72.80000000000001,137.39999999999998,664.5999999999999,5.199999999999999,8.4,364.0,547.0,4047.0,18.0
212,Andre Roberts,WAS,WR,26,16,4.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,10.5,0.0,73.0,36.0,453.0,12.58,2.0,91.0,96.4,73.4,,91,,5.69,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,15.0,399.0,1670.0,364.0,547.0,4047.0,18.0,18.0,328.0,474.0,3594.0,16.0
214,Niles Paul,WAS,WR,25,16,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,52.0,39.0,507.0,13.0,1.0,94.0,97.7,74.2,,92,,5.88,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,15.0,401.0,1691.0,364.0,547.0,4047.0,18.0,18.0,325.0,495.0,3540.0,17.0
237,Jordan Reed,WAS,TE,24,11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,94.5,72.7,676.4,9.3,0.0,138.2,98.5,69.5,,25,,8.64,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,15.0,401.0,1691.0,364.0,547.0,4047.0,18.0,18.0,291.3,452.5,3370.6,18.0
249,Darrel Young,WAS,RB,27,16,10.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,2.44,3.0,14.0,11.0,81.0,7.36,2.0,51.0,51.3,45.8,,76,,3.19,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,12.0,392.0,1669.0,364.0,547.0,4047.0,18.0,18.0,353.0,533.0,3966.0,16.0
304,Silas Redd,WAS,RB,22,15,0.0,0.0,0.0,0.0,0.0,0.0,17.1,80.0,4.69,1.1,10.7,8.5,114.1,13.38,0.0,34.1,35.2,28.2,,90,,2.13,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,13.9,383.9,1611.0,364.0,547.0,4047.0,18.0,18.0,355.5,536.3,3932.9,18.0
374,Logan Paulsen,WAS,WR,27,16,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,13.0,78.0,6.0,1.0,25.0,25.8,18.3,,147,,1.56,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,15.0,401.0,1691.0,364.0,547.0,4047.0,18.0,18.0,351.0,531.0,3969.0,17.0
375,Santana Moss,WAS,WR,35,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,24.0,16.0,185.6,11.6,0.0,35.2,24.6,16.6,,150,,2.2,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,15.0,401.0,1691.0,364.0,547.0,4047.0,18.0,18.0,348.0,523.0,3861.4,18.0
391,Chris Thompson,WAS,RB,24,2,0.0,0.0,0.0,0.0,0.0,0.0,24.0,96.0,4.0,0.0,56.0,48.0,216.0,4.5,8.0,128.0,15.9,12.9,,118,,8.0,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,15.0,377.0,1595.0,364.0,547.0,4047.0,18.0,18.0,316.0,491.0,3831.0,10.0
423,Ryan Grant,WAS,WR,24,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15.0,7.0,68.0,9.71,0.0,14.0,13.8,10.3,,167,,0.88,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,15.0,401.0,1691.0,364.0,547.0,4047.0,18.0,18.0,357.0,532.0,3979.0,18.0
54,Brian Hoyer,CLE,QB,29,14,13.0,276.6,500.6,3801.1,13.7,14.9,27.4,44.6,1.63,0.0,0.0,0.0,0.0,,0.0,181.7,173.9,169.9,,25,,11.36,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,17.0,449.6,1683.4,-2.6000000000000227,1.3999999999999773,-336.0999999999999,-1.6999999999999993,1.0999999999999996,274.0,502.0,3465.0,12.0
99,Isaiah Crowell,CLE,RB,21,16,4.0,0.0,0.0,0.0,0.0,0.0,148.0,607.0,4.1,8.0,14.0,9.0,87.0,9.67,0.0,122.0,127.4,117.9,,28,,7.62,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,9.0,329.0,1121.0,274.0,502.0,3465.0,12.0,16.0,265.0,488.0,3378.0,12.0
115,Terrance West,CLE,RB,23,14,6.0,0.0,0.0,0.0,0.0,0.0,195.4,769.1,3.94,4.6,14.9,12.6,73.1,5.82,1.1,129.1,116.7,107.2,,32,,8.07,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,12.4,281.6,958.9,274.0,502.0,3465.0,12.0,16.0,261.4,487.1,3391.9,10.9
124,Andrew Hawkins,CLE,WR,28,15,15.0,0.0,0.0,0.0,0.0,0.0,3.2,16.0,5.0,0.0,119.5,67.2,878.9,13.08,2.1,169.6,161.9,127.4,,50,,10.6,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,17.0,473.8,1712.0,274.0,502.0,3465.0,12.0,16.0,206.8,382.5,2586.1,9.9
171,Taylor Gabriel,CLE,WR,23,16,2.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,2.5,0.0,72.0,36.0,621.0,17.25,1.0,105.0,108.1,87.1,,69,,6.56,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,17.0,473.0,1718.0,274.0,502.0,3465.0,12.0,16.0,238.0,430.0,2844.0,11.0
172,Miles Austin,CLE,WR,30,12,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,97.3,62.7,757.3,12.09,2.7,154.7,118.8,92.3,,70,,9.67,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,17.0,477.0,1728.0,274.0,502.0,3465.0,12.0,16.0,211.3,404.7,2707.7,9.3
215,Jordan Cameron,CLE,TE,26,10,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,76.8,38.4,678.4,17.67,3.2,124.8,81.4,66.4,,21,,7.8,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,17.0,477.0,1728.0,274.0,502.0,3465.0,12.0,16.0,235.6,425.2,2786.6,8.8
224,Travis Benjamin,CLE,WR,25,16,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3.67,0.0,46.0,18.0,314.0,17.44,3.0,69.0,71.5,59.5,,95,,4.31,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,17.0,474.0,1717.0,274.0,502.0,3465.0,12.0,16.0,256.0,456.0,3151.0,9.0
281,Jim Dray,CLE,TE,28,16,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,27.0,17.0,242.0,14.24,1.0,47.0,50.2,38.7,,41,,2.94,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,17.0,477.0,1728.0,274.0,502.0,3465.0,12.0,16.0,257.0,475.0,3223.0,11.0
283,Josh Gordon,CLE,WR,23,5,5.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,,0.0,150.4,76.8,969.6,12.63,0.0,172.8,57.3,42.3,,115,,10.8,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,17.0,477.0,1728.0,274.0,498.8,3465.0,12.0,16.0,197.2,351.6,2495.4,12.0
338,Gary Barnidge,CLE,TE,29,13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,30.8,16.0,192.0,12.0,0.0,35.7,31.6,22.1,,51,,2.23,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,17.0,477.0,1728.0,274.0,502.0,3465.0,12.0,16.0,258.0,471.2,3273.0,12.0
378,Johnny Manziel,CLE,QB,22,5,2.0,57.6,112.0,560.0,0.0,6.4,28.8,92.8,3.22,3.2,0.0,0.0,0.0,,0.0,38.4,13.9,13.9,,54,,2.4,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,13.8,448.2,1635.2,216.4,390.0,2905.0,12.0,9.6,274.0,502.0,3465.0,12.0
461,Connor Shaw,CLE,QB,23,1,1.0,224.0,448.0,2832.0,0.0,16.0,112.0,144.0,1.29,0.0,0.0,0.0,0.0,,0.0,64.0,6.0,5.0,,60,,4.0,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,17.0,365.0,1584.0,50.0,54.0,633.0,12.0,0.0,274.0,502.0,3465.0,12.0
477,Kiero Small,CLE,,25,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,10.7,,,,144,,0.67,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,17.0,477.0,1728.0,274.0,502.0,3465.0,12.0,16.0,274.0,,3465.0,12.0
480,Ray Agnew,CLE,RB,23,12,9.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,1.0,0.0,12.0,4.0,20.0,5.0,0.0,6.7,4.7,3.2,,146,,0.42,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,17.0,474.3,1725.3,274.0,502.0,3465.0,12.0,16.0,270.0,490.0,3445.0,12.0
548,Glenn Winston,CLE,,25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,159,,0.0,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,17.0,477.0,1728.0,274.0,502.0,3465.0,12.0,16.0,274.0,502.0,3465.0,12.0
55,Geno Smith,NYJ,QB,24,14,13.0,250.3,419.4,2885.7,14.9,14.9,67.4,272.0,4.03,1.1,1.1,0.0,0.0,,0.0,179.4,172.8,163.8,,26,,11.21,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,9.9,439.6,2008.0,36.69999999999999,78.60000000000002,60.30000000000018,1.0999999999999996,0.09999999999999964,287.0,496.9,2946.0,16.0
74,Chris Ivory,NYJ,RB,26,16,10.0,0.0,0.0,0.0,0.0,0.0,198.0,821.0,4.15,6.0,27.0,18.0,123.0,6.83,1.0,152.0,159.4,143.4,13.0,19,60.0,9.5,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,5.0,309.0,1459.0,287.0,498.0,2946.0,16.0,15.0,269.0,471.0,2823.0,15.0
82,Eric Decker,NYJ,WR,27,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,122.7,78.9,1026.1,13.0,5.3,213.3,203.2,163.2,5.0,28,68.0,13.33,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,11.0,507.0,2280.0,287.0,498.0,2946.0,16.0,15.0,208.1,375.3,1919.9,10.7
131,Chris Johnson,NYJ,RB,29,16,6.0,0.0,0.0,0.0,0.0,0.0,155.0,663.0,4.28,1.0,34.0,24.0,151.0,6.29,1.0,115.0,122.4,103.4,,34,,7.19,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,10.0,352.0,1617.0,287.0,498.0,2946.0,16.0,15.0,263.0,464.0,2795.0,15.0
200,Jeremy Kerley,NYJ,WR,26,16,7.0,0.0,1.0,0.0,0.0,0.0,4.0,86.0,21.5,0.0,75.0,38.0,409.0,10.76,1.0,98.0,96.5,74.5,,85,,6.12,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,11.0,503.0,2194.0,287.0,497.0,2946.0,16.0,15.0,249.0,423.0,2537.0,15.0
230,Jace Amaro,NYJ,WR,22,14,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,60.6,43.4,394.3,9.08,2.3,99.4,87.5,65.5,,99,,6.21,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,11.0,507.0,2280.0,287.0,498.0,2946.0,16.0,15.0,243.6,437.4,2551.7,13.7
239,Michael Vick,NYJ,QB,34,10,3.0,102.4,193.6,966.4,4.8,3.2,41.6,244.8,5.88,0.0,0.0,0.0,0.0,,0.0,72.0,53.5,45.5,,43,,4.5,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,11.0,465.4,2035.2,184.6,304.4,1979.6,11.2,11.8,287.0,498.0,2946.0,16.0
241,Jeff Cumberland,NYJ,TE,27,16,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,47.0,23.0,247.0,10.74,3.0,66.0,68.7,54.2,,27,,4.12,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,11.0,507.0,2280.0,287.0,498.0,2946.0,16.0,15.0,264.0,451.0,2699.0,13.0
286,Bilal Powell,NYJ,RB,26,15,1.0,0.0,0.0,0.0,0.0,0.0,35.2,150.4,4.27,1.1,16.0,11.7,98.1,8.36,0.0,42.7,43.3,34.8,,85,,2.67,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,9.9,471.8,2129.6,287.0,498.0,2946.0,16.0,15.0,275.3,482.0,2847.9,16.0
301,Greg Salas,NYJ,WR,26,10,2.0,0.0,0.0,0.0,0.0,0.0,1.6,32.0,20.0,1.6,36.8,12.8,267.2,20.88,0.0,52.8,35.7,28.7,,125,,3.3,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,9.4,505.4,2248.0,287.0,498.0,2946.0,16.0,15.0,274.2,461.2,2678.8,16.0
352,T.J. Graham,NYJ,WR,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.7,4.0,116.0,29.0,1.3,24.0,17.7,16.2,,142,,1.5,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,11.0,507.0,2280.0,287.0,498.0,2946.0,16.0,15.0,283.0,487.3,2830.0,14.7
370,John Conner,NYJ,RB,27,12,3.0,0.0,0.0,0.0,0.0,0.0,8.0,26.7,3.33,0.0,4.0,2.7,46.7,17.5,1.3,18.7,13.5,12.5,,114,,1.17,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,11.0,499.0,2253.3,287.0,498.0,2946.0,16.0,15.0,284.3,494.0,2899.3,14.7
398,Zach Sudfeld,NYJ,TE,25,16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,5.0,85.0,17.0,0.0,14.0,13.5,11.0,,67,,0.88,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,11.0,507.0,2280.0,287.0,498.0,2946.0,16.0,15.0,282.0,491.0,2861.0,16.0
405,David Nelson,NYJ,WR,28,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,42.7,21.3,173.3,8.13,0.0,45.3,14.5,10.5,,159,,2.83,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,11.0,507.0,2280.0,287.0,498.0,2946.0,16.0,15.0,265.7,455.3,2772.7,16.0
464,Tommy Bohanon,NYJ,RB,24,4,2.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,3.0,0.0,8.0,8.0,120.0,15.0,0.0,20.0,5.3,4.3,,138,,1.25,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,11.0,503.0,2268.0,287.0,498.0,2946.0,16.0,15.0,279.0,490.0,2826.0,16.0
488,Matt Simms,NYJ,QB,26,1,0.0,48.0,128.0,624.0,0.0,0.0,16.0,32.0,2.0,0.0,0.0,0.0,0.0,,0.0,32.0,1.8,1.8,,62,,2.0,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,11.0,491.0,2248.0,239.0,370.0,2322.0,16.0,15.0,287.0,498.0,2946.0,16.0
514,Walt Powell,NYJ,,23,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,-8.0,-1.0,-2.0,,226,,-0.5,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,11.0,507.0,2280.0,287.0,498.0,2946.0,16.0,15.0,287.0,498.0,2946.0,16.0
530,Chris Pantale,NYJ,,24,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,,,98,,0.0,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,11.0,507.0,2280.0,287.0,498.0,2946.0,16.0,15.0,287.0,,2946.0,16.0
79,Andre Ellington,ARI,RB,25,12,12.0,0.0,0.0,0.0,0.0,0.0,268.0,880.0,3.28,4.0,85.3,61.3,526.7,8.59,2.7,237.3,185.5,154.5,11.0,20,65.0,14.83,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,2.0,129.0,428.0,320.0,568.0,3808.0,21.0,12.0,258.7,482.7,3281.3,18.3
93,Michael Floyd,ARI,WR,25,16,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,99.0,47.0,841.0,17.89,6.0,165.0,169.3,141.8,,32,,10.31,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6.0,396.0,1306.0,320.0,568.0,3808.0,21.0,12.0,273.0,469.0,2967.0,15.0
112,Carson Palmer,ARI,QB,35,6,6.0,376.0,597.3,4336.0,29.3,8.0,21.3,66.7,3.13,0.0,2.7,0.0,0.0,,0.0,282.7,110.5,106.5,,31,,17.67,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6.0,375.7,1241.3,-56.0,-29.299999999999955,-528.0,-8.3,4.0,320.0,565.3,3808.0,21.0
121,John Brown,ARI,WR,24,16,5.0,0.0,0.0,0.0,0.0,0.0,3.0,-6.0,-2.0,0.0,102.0,48.0,696.0,14.5,5.0,147.0,150.0,123.0,,47,,9.19,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6.0,394.0,1314.0,320.0,568.0,3808.0,21.0,12.0,272.0,466.0,3112.0,16.0
125,Drew Stanton,ARI,QB,30,9,8.0,234.7,426.7,3041.8,12.4,8.9,44.4,112.0,2.52,0.0,0.0,0.0,0.0,,0.0,168.9,102.7,99.7,,32,,10.56,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6.0,352.6,1196.0,85.30000000000001,141.3,766.1999999999998,8.6,3.0999999999999996,320.0,568.0,3808.0,21.0
135,Larry Fitzgerald,ARI,WR,31,14,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,117.7,72.0,896.0,12.44,2.3,174.9,155.4,119.9,,56,,10.93,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6.0,397.0,1308.0,320.0,568.0,3808.0,21.0,12.0,248.0,450.3,2912.0,18.7
213,Stepfan Taylor,ARI,RB,23,14,4.0,0.0,0.0,0.0,0.0,0.0,72.0,237.7,3.3,1.1,17.1,12.6,90.3,7.18,3.4,75.4,68.7,60.2,,61,,4.71,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,4.9,325.0,1070.3,320.0,568.0,3808.0,21.0,12.0,307.4,550.9,3717.7,17.6
240,John Carlson,ARI,TE,30,16,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,55.0,33.0,350.0,10.61,1.0,76.0,79.0,59.5,,26,,4.75,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6.0,397.0,1308.0,320.0,568.0,3808.0,21.0,12.0,287.0,513.0,3458.0,20.0
266,Jaron Brown,ARI,WR,24,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,32.0,22.0,229.0,10.41,2.0,57.0,59.9,45.9,,108,,3.56,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6.0,397.0,1308.0,320.0,568.0,3808.0,21.0,12.0,298.0,536.0,3579.0,19.0
293,Kerwynn Williams,ARI,RB,23,5,0.0,0.0,0.0,0.0,0.0,0.0,169.6,787.2,4.64,0.0,19.2,6.4,35.2,5.5,0.0,89.6,30.7,26.7,,88,,5.6,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6.0,227.4,520.8,320.0,568.0,3808.0,21.0,12.0,313.6,548.8,3772.8,21.0
314,Ryan Lindley,ARI,QB,25,3,2.0,240.0,496.0,2997.3,10.7,21.3,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,117.3,29.5,26.5,,47,,7.33,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6.0,397.0,1308.0,80.0,72.0,810.6999999999998,10.3,-9.3,320.0,568.0,3808.0,21.0
322,Ted Ginn,ARI,WR,29,16,0.0,1.0,1.0,10.0,0.0,0.0,3.0,6.0,2.0,0.0,26.0,14.0,190.0,13.57,0.0,34.0,43.0,33.0,,132,,2.12,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6.0,394.0,1302.0,319.0,567.0,3798.0,21.0,12.0,306.0,542.0,3618.0,21.0
339,Jonathan Dwyer,ARI,RB,25,2,0.0,0.0,0.0,0.0,0.0,0.0,128.0,408.0,3.19,8.0,24.0,16.0,64.0,4.0,0.0,144.0,13.9,12.9,,102,,9.0,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,-2.0,269.0,900.0,320.0,568.0,3808.0,21.0,12.0,304.0,544.0,3744.0,21.0
349,Robert Hughes,ARI,RB,25,16,4.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,1.57,0.0,12.0,8.0,140.0,17.5,0.0,23.0,26.1,19.1,,104,,1.44,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6.0,390.0,1297.0,320.0,568.0,3808.0,21.0,12.0,312.0,556.0,3668.0,21.0
361,Rob Housler,ARI,TE,26,15,7.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.0,0.0,18.1,9.6,137.6,14.33,0.0,23.5,25.0,17.5,,57,,1.47,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6.0,395.9,1306.9,320.0,568.0,3808.0,21.0,12.0,310.4,549.9,3670.4,21.0
364,Marion Grice,ARI,RB,23,10,0.0,0.0,1.6,0.0,0.0,0.0,24.0,65.6,2.73,1.6,17.6,11.2,46.4,4.14,0.0,32.0,20.0,16.5,,111,,2.0,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,4.4,373.0,1242.4,320.0,566.4,3808.0,21.0,12.0,308.8,550.4,3761.6,21.0
